Field change time,Message,Device,Availability Period
2025-02-28 09:43:37.820,Remote unit state changed from Online to Connecting.,S1-VSP-0024,ก.พ. 2025
2025-02-28 09:42:19.378,Remote unit state changed from Initializing to Online.,S1-VSP-0024,ก.พ. 2025
2025-02-28 09:42:18.386,Remote unit state changed from Connecting to Initializing.,S1-VSP-0024,ก.พ. 2025
2025-02-28 09:41:58.051,Remote unit state changed from Online to Connecting.,S1-VSP-0024,ก.พ. 2025
2025-02-28 09:37:08.944,Remote unit state changed from Initializing to Online.,S1-VSP-0025,ก.พ. 2025
2025-02-28 09:37:07.967,Remote unit state changed from Connecting to Initializing.,S1-VSP-0025,ก.พ. 2025
2025-02-28 09:36:54.719,Remote unit state changed from Online to Connecting.,S1-VSP-0025,ก.พ. 2025
2025-02-28 09:29:13.942,Remote unit state changed from Initializing to Online.,S1-VSP-0025,ก.พ. 2025
2025-02-28 09:29:11.900,Remote unit state changed from Connecting to Initializing.,S1-VSP-0025,ก.พ. 2025
2025-02-28 09:28:56.639,Remote unit state changed from Online to Connecting.,S1-VSP-0025,ก.พ. 2025
2025-02-28 09:28:35.357,Remote unit state changed from Initializing to Online.,S1-VSP-0025,ก.พ. 2025
2025-02-28 09:28:32.302,Remote unit state changed from Connecting to Initializing.,S1-VSP-0025,ก.พ. 2025
2025-02-28 09:27:10.989,Remote unit state changed from Online to Connecting.,S1-VSP-0025,ก.พ. 2025
2025-02-28 09:24:53.277,Remote unit state changed from Initializing to Online.,S1-VSP-0025,ก.พ. 2025
2025-02-28 09:24:51.254,Remote unit state changed from Connecting to Initializing.,S1-VSP-0025,ก.พ. 2025
2025-02-28 09:24:38.030,Remote unit state changed from Online to Connecting.,S1-VSP-0025,ก.พ. 2025
2025-02-28 08:51:19.912,Remote unit state changed from Initializing to Online.,S1-VSP-0024,ก.พ. 2025
2025-02-28 08:51:18.900,Remote unit state changed from Connecting to Initializing.,S1-VSP-0024,ก.พ. 2025
2025-02-28 08:51:14.928,Remote unit state changed from Online to Connecting.,S1-VSP-0024,ก.พ. 2025
2025-02-28 08:19:47.445,Remote unit state changed from Initializing to Online.,S1-VSP-0025,ก.พ. 2025
2025-02-28 08:19:45.449,Remote unit state changed from Connecting to Initializing.,S1-VSP-0025,ก.พ. 2025
2025-02-28 08:19:32.210,Remote unit state changed from Online to Connecting.,S1-VSP-0025,ก.พ. 2025
2025-02-28 08:07:23.652,Remote unit state changed from Initializing to Online.,S1-VSP-0025,ก.พ. 2025
2025-02-28 08:07:13.351,Remote unit state changed from Connecting to Initializing.,S1-VSP-0025,ก.พ. 2025
2025-02-28 08:06:42.876,Remote unit state changed from Initializing to Connecting.,S1-VSP-0025,ก.พ. 2025
2025-02-28 08:06:42.874,Remote unit state changed from Connecting to Initializing.,S1-VSP-0025,ก.พ. 2025
2025-02-28 08:06:24.514,Remote unit state changed from Online to Connecting.,S1-VSP-0025,ก.พ. 2025
2025-02-28 08:02:39.437,Remote unit state changed from Initializing to Online.,S1-VSP-0025,ก.พ. 2025
2025-02-28 08:02:37.404,Remote unit state changed from Connecting to Initializing.,S1-VSP-0025,ก.พ. 2025
2025-02-28 08:02:18.032,Remote unit state changed from Online to Connecting.,S1-VSP-0025,ก.พ. 2025
2025-02-28 05:27:10.041,Remote unit state changed from Initializing to Online.,S1-VSP-0025,ก.พ. 2025
2025-02-28 05:27:07.914,Remote unit state changed from Connecting to Initializing.,S1-VSP-0025,ก.พ. 2025
2025-02-28 05:26:54.916,Remote unit state changed from Online to Connecting.,S1-VSP-0025,ก.พ. 2025
2025-02-28 04:48:32.872,Remote unit state changed from Initializing to Online.,S1-VSP-0025,ก.พ. 2025
2025-02-28 04:48:30.905,Remote unit state changed from Connecting to Initializing.,S1-VSP-0025,ก.พ. 2025
2025-02-28 04:48:15.579,Remote unit state changed from Online to Connecting.,S1-VSP-0025,ก.พ. 2025
2025-02-28 04:45:03.086,Remote unit state changed from Initializing to Online.,S1-VSP-0025,ก.พ. 2025
2025-02-28 04:44:50.860,Remote unit state changed from Connecting to Initializing.,S1-VSP-0025,ก.พ. 2025
